"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",394718.19,394718.19,3282998.53,3282998.53,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"2",394966.51,394970.26,3282996.57,3282998.89,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"3",394614.67,394616.67,3282980.65,3282984,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"4",394695.75,394699.06,3282860.4,3282862.69,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"5",394917.06,394922.41,3282857.79,3282869.9,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"6",394613.59,394618.94,3282856.15,3282863.35,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"7",394705.52,394711.82,3282858.67,3282862.76,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"8",394731.34,394736.4,3282858.16,3282863.27,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"9",394800.14,394804.84,3282859.02,3282861.52,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"10",394808.15,394811.85,3282858.05,3282861.46,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
"11",394863.22,394866.22,3282860,3282861.68,"NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_394000_3282000_classified_point_cloud.laz","2017_OSBS_3_394000_3282000_image.tif","Tree"
