"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",402677.66,402682.3,3280997.01,3280998.98,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"2",402962.32,402964.38,3280997.38,3280998.99,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"3",402001,402002.7,3280924.52,3280931.78,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"4",402262.58,402268.46,3280924.81,3280931.94,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"5",402013,402018.93,3280923.6,3280931.02,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_102","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"6",402269.52,402272.46,3280931.56,3280932.5,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_103","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"7",402230.03,402241.47,3280918.08,3280929.47,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_104","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"8",402007.07,402010.61,3280921.7,3280924.85,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_105","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"9",402933.44,402935.56,3280922.63,3280924.69,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_106","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"10",402245.01,402252.54,3280917.59,3280925.83,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_107","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"11",402254.66,402259.17,3280919.4,3280924.15,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_108","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"12",402003.65,402007.88,3280919.1,3280923.34,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_109","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"13",402994.2,402995.51,3280997.47,3280997.96,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_11","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"14",402008.22,402013.99,3280919.18,3280923.92,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_110","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"15",402222.56,402232.48,3280916.54,3280926.37,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_111","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"16",402259.18,402263.8,3280919.59,3280925.41,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_112","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"17",402264.52,402269.89,3280918.49,3280923.97,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_113","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"18",402001.13,402002.54,3280917.45,3280917.51,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_114","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"19",402016.65,402022.21,3280916.17,3280923.68,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_115","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"20",402004.3,402009.35,3280917.56,3280920.19,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_116","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"21",402242.2,402250.42,3280915.31,3280923.17,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_117","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"22",402258.59,402263.44,3280914.57,3280919.5,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_118","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"23",402251.72,402258.35,3280913.91,3280919.86,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_119","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"24",402910.56,402912.18,3280995.77,3280997.5,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_12","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"25",402009.17,402012.14,3280915.23,3280917.6,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_120","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
"26",402005.67,402009.1,3280913.06,3280917.47,"NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud_laz_silva_121","NEON_D03_OSBS_DP1_402000_3280000_classified_point_cloud.laz","2017_OSBS_3_402000_3280000_image.tif","Tree"
