"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",398932.13,398932.13,3291998.93,3291998.93,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"2",398992.9,398995.49,3291522.91,3291525.86,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"3",398922.06,398925.35,3291456.53,3291460.75,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"4",398808.54,398809.58,3291214.42,3291217.21,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"5",398889.58,398894.94,3291211.51,3291218.4,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"6",398941.08,398945.68,3291214.26,3291218.85,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"7",398792.8,398795.44,3291211.51,3291216.99,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"8",398812.96,398816.44,3291215.11,3291217.96,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"9",398908.15,398910.75,3291212.51,3291217.34,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"10",398819.18,398821.35,3291213.41,3291216.72,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"11",398864.59,398867.43,3291212.91,3291218.81,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"12",398917.5,398919.61,3291213.35,3291216.63,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1008","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"13",398977.57,398981.83,3291212.87,3291216.25,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_1009","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
"14",398925.51,398928.86,3291458.21,3291460.63,"NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_398000_3291000_classified_point_cloud.laz","2017_OSBS_3_398000_3291000_image.tif","Tree"
