"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",396001,396007.97,3280993.08,3280998.95,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"2",396085.74,396090.85,3280996.51,3280998.86,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"3",396407.09,396411.97,3280992.55,3280998.34,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"4",396494,396496.96,3280947.58,3280951.49,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"5",396512.08,396517.18,3280947.41,3280950.94,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"6",396864.03,396867.4,3280946.57,3280950.27,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"7",396885.6,396890.76,3280946.03,3280950.49,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"8",396909.04,396914.48,3280945.62,3280951.39,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"9",396940.58,396947.64,3280945.53,3280952.95,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"10",396979.82,396984.73,3280946.03,3280951.79,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"11",396090.1,396093.48,3280945.39,3280949.57,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"12",396552.22,396555.87,3280947.83,3280951.39,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1008","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"13",396928.01,396933.91,3280945.77,3280950.57,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1009","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"14",396578.46,396581.39,3280993.53,3280998.43,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"15",396985.06,396989.56,3280945.97,3280949.74,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1010","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"16",396041.8,396048.39,3280945.17,3280952.84,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1011","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"17",396294.03,396299.05,3280945.36,3280952.56,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1012","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"18",396332.52,396334.4,3280947.8,3280952.03,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1013","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"19",396348.71,396354.67,3280947.02,3280950.93,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1014","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"20",396496.01,396500.95,3280945.8,3280951,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1015","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"21",396518.52,396527.24,3280945.68,3280950.66,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1016","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"22",396544.11,396550.48,3280946.07,3280951.44,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1017","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"23",396557.74,396560.68,3280945.48,3280951.41,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1018","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"24",396595,396602.23,3280946.1,3280950.47,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1019","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"25",396623.37,396625.8,3280992.52,3280998.91,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_102","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"26",396676.51,396686.02,3280940.01,3280951.83,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1020","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"27",396849.02,396853.4,3280944.13,3280951.61,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1021","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"28",396873.81,396880.37,3280944.84,3280950.58,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1022","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"29",396963.62,396966.88,3280946.17,3280950.31,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1023","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"30",396288.04,396291.34,3280943.06,3280948.94,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1024","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"31",396316.67,396321.88,3280944.12,3280950.49,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1025","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"32",396624.09,396636.9,3280943.14,3280953.35,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1026","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"33",396899.03,396908.35,3280943.57,3280952.32,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1027","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"34",396163.08,396166.26,3280948.09,3280950.6,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1028","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"35",396236.56,396241.25,3280945.11,3280949.24,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1029","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"36",396891,396895.71,3280995.04,3280998.6,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_103","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"37",396283.05,396287.14,3280945.6,3280948.84,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1030","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"38",396341.56,396348.95,3280945.07,3280949.8,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1031","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"39",396364.95,396370.95,3280945.66,3280951.74,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1032","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"40",396533.01,396539.85,3280942.91,3280950.73,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1033","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"41",396560.57,396566.46,3280945.11,3280949.37,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1034","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"42",396569.9,396578.99,3280944.14,3280951.63,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1035","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"43",396690.4,396698.44,3280944.09,3280951.2,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1036","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"44",396856.94,396860.84,3280944.58,3280949.79,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1037","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"45",396890.21,396895.63,3280943.95,3280949.49,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1038","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"46",396946.54,396953.47,3280942.43,3280950.88,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_1039","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
"47",396968,396973.93,3280993.09,3280997.45,"NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud_laz_silva_104","NEON_D03_OSBS_DP1_396000_3280000_classified_point_cloud.laz","2017_OSBS_3_396000_3280000_image.tif","Tree"
