"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",402979.7,402981.95,3288966.01,3288968.41,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"2",402974.82,402981.9,3288447.58,3288455.23,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"3",402976.5,402985.39,3288342.09,3288350.21,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"4",402847.02,402853.99,3288177.01,3288182,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"5",402855.98,402862.1,3288176.71,3288181.37,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"6",402938.56,402943.24,3288177.81,3288181.88,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"7",402961.51,402967.44,3288175.56,3288181.89,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"8",402094.93,402100.96,3288176.9,3288181.4,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"9",402004.63,402011.99,3288175.42,3288183.94,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"10",402176.04,402183.8,3288175.1,3288183,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"11",402241.56,402249.98,3288173.18,3288179.67,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"12",402866.32,402872.09,3288175.41,3288183.4,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1008","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"13",402925.11,402925.34,3288178.5,3288178.93,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1009","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"14",402962.43,402968.3,3288342.67,3288347.38,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"15",402984.56,402989.48,3288176.24,3288179.96,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1010","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"16",402156.11,402159.49,3288176.96,3288180.98,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1011","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"17",402196.09,402203.14,3288172.69,3288181,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1012","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"18",402250.06,402257.46,3288175.18,3288182.35,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1013","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"19",402262.52,402270.82,3288170.54,3288180.44,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1014","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"20",402973.23,402980.26,3288174.11,3288181,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1015","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"21",402107.11,402113.44,3288175.56,3288181.43,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1016","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"22",402159.01,402163.08,3288175.61,3288180.98,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1017","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"23",402257.05,402262.96,3288171.83,3288180.43,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1018","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"24",402810.09,402819.99,3288172.54,3288181.34,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1019","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"25",402071.42,402075.49,3288343.01,3288347.22,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_102","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"26",402905.55,402912.3,3288173.23,3288180.63,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1020","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"27",402932.44,402937.95,3288175.58,3288178.88,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1021","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"28",402946.17,402950.95,3288174.16,3288179.6,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1022","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"29",402015.81,402023.96,3288175.44,3288178.5,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1023","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"30",402113.5,402121.66,3288175.55,3288181.45,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1024","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"31",402394.02,402400.8,3288173.52,3288179.43,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1025","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"32",402951.01,402956.73,3288174.8,3288179.83,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1026","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"33",402980.87,402986.31,3288174.65,3288178.79,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1027","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"34",402989.59,402996.08,3288173.68,3288178.89,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1028","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"35",402001.6,402008.94,3288171.75,3288179.79,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1029","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"36",402985.2,402994.83,3288339.81,3288351.58,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_103","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"37",402039.18,402044.74,3288173.2,3288178.24,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1030","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"38",402129.29,402139.95,3288173.52,3288178.8,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1031","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"39",402207.61,402215.46,3288175.04,3288179.25,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1032","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"40",402840.52,402850.26,3288173.53,3288181.49,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1033","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
"41",402864.1,402869.17,3288173.09,3288180.5,"NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud_laz_silva_1034","NEON_D03_OSBS_DP1_402000_3288000_classified_point_cloud.laz","2017_OSBS_3_402000_3288000_image.tif","Tree"
