"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",398001.19,398003.66,3282997.01,3282998.87,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"2",398829.26,398832.96,3282996.53,3282998.98,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_10","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"3",398749.86,398754.39,3282982.69,3282989.76,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"4",398867.1,398874.41,3282742.08,3282747.91,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"5",398914.07,398923.19,3282743.51,3282748.97,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"6",398960.08,398963.98,3282741.34,3282747.81,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"7",398964.05,398969.87,3282741.86,3282746.77,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"8",398814.75,398822.9,3282739.41,3282747.87,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"9",398858.02,398865.83,3282742.08,3282746.99,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"10",398369.19,398374.46,3282738.13,3282745.91,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"11",398765.52,398769.44,3282742.13,3282745.97,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"12",398769.53,398772.48,3282741.18,3282745.96,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1008","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"13",398839,398847.27,3282737.03,3282746,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1009","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"14",398860.74,398864.95,3282983.53,3282987.44,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"15",398891.16,398898.41,3282740.75,3282745.83,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1010","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"16",398992.03,398996.18,3282745.97,3282748.95,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1011","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"17",398362.63,398370.4,3282737.73,3282746.22,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1012","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"18",398386.98,398394.91,3282738.87,3282749.27,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1013","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"19",398761.15,398765.85,3282741.29,3282745.42,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1014","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"20",398771.87,398776.96,3282740.47,3282745.38,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1015","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"21",398784.28,398794.97,3282736.64,3282746.32,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1016","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"22",398802,398813.58,3282739.05,3282748.12,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1017","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"23",398883.35,398889.75,3282739.12,3282748.85,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1018","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"24",398912.57,398919.96,3282739.3,3282745.2,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1019","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"25",398878.06,398884.17,3282982.52,3282987.99,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_102","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"26",398023.63,398025.97,3282740.72,3282743,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1020","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"27",398863.01,398868.3,3282738.08,3282744.9,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1021","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"28",398919.78,398925.73,3282739.31,3282744.75,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1022","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
"29",398927.54,398934.05,3282739.36,3282742.95,"NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud_laz_silva_1023","NEON_D03_OSBS_DP1_398000_3282000_classified_point_cloud.laz","2017_OSBS_3_398000_3282000_image.tif","Tree"
