"","xmin","xmax","ymin","ymax","box","lidar_path","rgb_path","label"
"1",395518.04,395523.58,3288267.17,3288274.97,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_100","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"2",395554.56,395561.38,3288171.87,3288184.85,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1000","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"3",395572.12,395577.99,3288175.6,3288184.8,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1001","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"4",395604.53,395611.01,3288174.64,3288183.49,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1002","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"5",395634.03,395639.35,3288176.8,3288182.92,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1003","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"6",395737.15,395741.31,3288177.51,3288182.41,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1004","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"7",395322.09,395323.26,3288178.03,3288179.84,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1005","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"8",395331.19,395331.19,3288178.01,3288178.01,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1006","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"9",395489.09,395495.49,3288175.36,3288182.46,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1007","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"10",395495.55,395500.88,3288176.53,3288183.94,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1008","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"11",395639.05,395645.99,3288175.64,3288181.02,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1009","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"12",395554.36,395559.28,3288267.87,3288272.81,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_101","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"13",395582.01,395588.95,3288177.52,3288183.93,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1010","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"14",395911.68,395919.22,3288172.52,3288181.14,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1011","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"15",395002.53,395008.95,3288175.3,3288182.27,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1012","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"16",395304.86,395308.46,3288172.21,3288180.28,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1013","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"17",395435.47,395443.89,3288175.86,3288180.5,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1014","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"18",395517.8,395524.28,3288174.68,3288181.88,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1015","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"19",395561.05,395568.48,3288173.51,3288181.33,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1016","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"20",395576.03,395582.33,3288174.51,3288183.39,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1017","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"21",395595.56,395605.4,3288172.75,3288180.41,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1018","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"22",395893.06,395900.84,3288173.08,3288179.26,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1019","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"23",395476.7,395482.43,3288267.58,3288273.08,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_102","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"24",395307.61,395315.3,3288172.23,3288178.46,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1020","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"25",395341.53,395350.4,3288175.61,3288181.47,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1021","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
"26",395568.63,395575.83,3288173.62,3288179.92,"NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud_laz_silva_1023","NEON_D03_OSBS_DP1_395000_3288000_classified_point_cloud.laz","2017_OSBS_3_395000_3288000_image.tif","Tree"
