"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,321054.88,321060.97,4096749.12,4096750.92,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"2",2,321046.89,321053.34,4096745.1,4096751,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"3",3,321068.7,321074.46,4096743.38,4096750.99,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"4",4,321044,321048.47,4096743.62,4096748.13,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"5",5,321039.15,321049.97,4096734.23,4096740.93,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"6",6,321056.05,321058.48,4096728.67,4096732.98,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"7",7,321043.92,321049.39,4096720.72,4096726.05,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"8",8,321041.27,321044.45,4096715.31,4096720.15,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"9",9,321038.03,321042.29,4096711.16,4096715.99,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"10",10,321065.37,321070.44,4096711.18,4096713.88,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"11",11,321036.11,321038.23,4096711.33,4096712.31,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"12",12,321070.71,321074.44,4096711.57,4096714.05,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"13",13,321041.3,321043.48,4096750.04,4096750.99,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"14",14,321071.7,321074.41,4096738.66,4096743.96,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"15",15,321034.5,321039.9,4096736.32,4096747.29,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"16",16,321061.52,321066.37,4096735.58,4096740.82,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"17",17,321056.05,321058.28,4096735.6,4096738.99,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"18",18,321049.65,321054.96,4096733.53,4096738.36,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"19",19,321058.03,321059.92,4096728.55,4096731.91,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"20",20,321038,321043.98,4096728.63,4096735.98,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"21",21,321034.51,321038.47,4096728.61,4096736,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"22",22,321050.61,321053.28,4096717.13,4096720.29,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"23",23,321034.5,321038.48,4096717.79,4096724.84,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"24",24,321044.02,321045.72,4096715.21,4096719.24,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"25",25,321051.56,321055.58,4096711.19,4096717.22,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"26",26,321046.1,321051.97,4096712.01,4096715.31,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
"27",27,321060.04,321062.88,4096712.53,4096714.61,"Silva","TEAK_043.laz","2018_TEAK_3_NA_image.tif","Tree",1,321034.47,321074.46,4096711.15,4096751.14
