"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","ligninSampleID","archiveSampleID","processedBy","remarks","dataQF"
"bd928c0b-e4c2-4bb9-ae0c-629a53350f20","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjjXk5R9g6+b8=","2017-05-30T15:11Z","2017-05-30T20:00Z","2017-06-02T17:45Z","OK","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjS1rMDIyqW6c=","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj9GPc1LW4JbA=","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj1oy1aLZHwfc=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"f0091262-985e-4f05-bf2e-7452fef0fc28","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhNFVsyuB6syMmejHjFUMaH0eH3rw1ev1E=","2017-05-30T15:21Z","2017-05-30T20:00Z","2017-06-02T18:05Z","OK","vOIarzMvGlhNFVsyuB6syMmejHjFUMaHsJoAyecBB80=","vOIarzMvGlhNFVsyuB6syMmejHjFUMaH44asUeqwcucveZvXY+8SWA==","","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"d995cf7c-0a2e-4332-ab29-8d1d46c3f71c","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbS5oDivfcQjc=","2017-05-30T15:22Z","2017-05-30T20:00Z","2017-06-02T18:15Z","OK","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbU5IgOaS94Qw=","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbQB/3lOzdyG0=","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wb9+YvE2o9v8s=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"88da5bc8-baaf-48f2-9d42-ef2cdc7401df","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroPinklfZEkVk=","2017-05-30T15:25Z","2017-05-30T20:00Z","2017-06-02T18:32Z","OK","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroBVUOnqETHKk=","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroyVdPGwHPO4Q=","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsrotQatE1bF/IQ=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"94355ecd-cb70-4d12-b1aa-e49b8484a76e","ORNL_021.basePlot.cfc","D07","ORNL","ORNL_021","distributed","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWV+H3sBwbMoY=","2017-05-31T13:57Z","2017-06-02T15:30Z","2017-06-05T15:08Z","OK","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWW7uEdRNz0SM=","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWOE/eFuM1vXQ=","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWVZ++4Mdj6dU=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"71b13680-5470-4864-ae8e-0bb07b17909f","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXLLNPE7i4ed8=","2017-05-31T14:07Z","2017-06-02T19:00Z","2017-06-05T13:25Z","OK","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXELp9jTBAnuc=","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXS2+ugxjhMu4h/vJhz28PlQ==","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDX8tq8XIPBeQk=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"77a17f40-c67f-48c1-bd69-b4445c2c5166","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKv6xCwFl2r+A=","2017-05-31T17:03Z","2017-06-02T19:00Z","2017-06-05T13:10Z","OK","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoK1sGRAycEsYs=","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoK3ARRGbJxbKQ=","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKzrSMkSa/VyM=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"a92301e5-a401-4098-bc04-66dd7a80eaf4","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ8l+8JdgMseI=","2017-05-31T18:12Z","2017-06-02T19:00Z","2017-06-05T13:35Z","OK","vOIarzMvGlidirXgNn33ctWEBpp1rvzJTTF83+4I7LM=","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ9Iw2pCrKlEqz50PUgO+Jaw==","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ+mHV5YmP/38=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"3ae10c3b-38a7-49d4-806e-d2d2e2f527f1","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaIT+4zbT/RyHoE=","2017-06-01T14:18Z","2017-06-02T19:00Z","2017-06-05T13:58Z","OK","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaITPJFNkZXiKuo=","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaITHiXPPk/8KC/TLJFKh1qcQw==","","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"78de7cd9-c3b4-4ac7-aa6a-a46f4844c347","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhfDoDennRS0gTndWSSz+YxoY0wM9EKVEo=","2017-06-01T14:21Z","2017-06-02T19:00Z","2017-06-05T14:01Z","OK","vOIarzMvGlhfDoDennRS0gTndWSSz+YxC/BffRCd1YY=","vOIarzMvGlhfDoDennRS0gTndWSSz+YxxZLtOD+xAS0=","vOIarzMvGlhfDoDennRS0gTndWSSz+YxuKHuMZcvoOk=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"8924e6f0-cde7-4557-8477-66c962b91cb8","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nZxthwufT4A=","2017-06-01T14:28Z","2017-06-02T19:00Z","2017-06-05T14:10Z","OK","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nVC2Aaqxe2U=","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+Ffu7K96cUyQ=","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+lNSGgef/5cw=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"9d40a35a-8df6-48df-ab58-3712925c7aa3","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWGjr/SHhGtbU=","2017-06-01T14:30Z","2017-06-02T19:00Z","2017-06-05T14:16Z","OK","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksW/xJ3tM6S3Ro=","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWl18CjWUxx4s=","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWyn7Oib18dU0=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"7872eaf2-11b5-4ab2-9410-6aaf6798daf0","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/OfeBjFoa0uQ=","2017-06-01T14:34Z","2017-06-02T19:00Z","2017-06-05T14:20Z","OK","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/jWrb3MeVtBs=","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/sCM5lSaGF9E=","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/VtGl9PS64Go=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"2650e0d2-a0c1-4fae-9763-af255eae3f64","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","vOIarzMvGliccYFTJ7MmljRqLGra8aMqZLRrQeqS9vg=","2017-06-01T14:49Z","2017-06-02T19:00Z","2017-06-05T14:27Z","OK","vOIarzMvGliccYFTJ7MmljRqLGra8aMqa78oMyfC6qI=","vOIarzMvGliccYFTJ7MmljRqLGra8aMqDUPBOwqptgo=","vOIarzMvGliccYFTJ7MmljRqLGra8aMq5bVReVoebM0=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"306919ba-bd7d-455f-b06b-7fd04457f707","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfGxvTwjcJO8A=","2017-06-01T14:51Z","2017-06-01T19:00Z","2017-06-05T14:36Z","OK","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfWhcSpfhbof4=","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfCDNYnDBZ0qg=","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfAssCd5DYq2c=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"a10d8ee9-09f8-4b73-acd6-16d831674897","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=","2017-06-01T14:53Z","2017-06-01T19:00Z","2017-06-05T14:45Z","OK","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahS3Y8dx2YirM=","vOIarzMvGliccYFTJ7MmlpQQcTmml1ah2QMtMQ0BEwE=","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahsq5mvEFKexs=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"721abc3f-05af-4654-b5d2-b0b9be4a7eb6","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhI3KzzmOhSn1P7I0gk79Zdv/KiM2o4WXE=","2017-06-01T17:15Z","2017-06-02T19:00Z","2017-06-05T13:44Z","OK","vOIarzMvGlhI3KzzmOhSn1P7I0gk79ZdehKhyj7e4mA=","vOIarzMvGlhI3KzzmOhSn1P7I0gk79Zd+xW4grBt52kCRTiKn1d7JA==","vOIarzMvGlhI3KzzmOhSn1P7I0gk79ZdK5b65mwAj70=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"a3e4140b-3f66-42ac-8abe-a69cd1ed82ac","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGli8zNAdKFHvRKtJADwWciG9YR45iLylBIE=","2017-06-06T14:55Z","2017-06-08T16:00Z","2017-06-14T18:00Z","OK","vOIarzMvGli8zNAdKFHvRKtJADwWciG9wH01Nhw/9QM=","vOIarzMvGli8zNAdKFHvRKtJADwWciG9CIK2gSztgXXubMHWkshCrA==","vOIarzMvGli8zNAdKFHvRKtJADwWciG9VInzNGSSOmw=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"5ba22455-c70c-4398-8925-edbdfd56ca6f","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdxEbRy5r0v+8=","2017-06-06T14:56Z","2017-06-08T16:00Z","2017-06-14T17:15Z","OK","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdrgsn3UjEEcM=","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdEzs2KVvKh7J8pl51aQtbyg==","vOIarzMvGli8zNAdKFHvRPr36zWwFMXd4QRLRjre4RQ=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"d93a21b0-9b7c-4f6e-b47c-d6fb3700eff1","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SV4MetFO1iIk=","2017-06-06T14:58Z","2017-06-08T16:00Z","2017-06-14T17:24Z","OK","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SBuPuXCuXhVY=","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3S2ed1D1bFayE=","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3S3F+ENjkYrRE=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"aadc5a36-9fca-4572-8193-3c3673311e9e","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YjgaRl+yE8YA=","2017-06-06T15:05Z","2017-06-08T16:00Z","2017-06-14T18:20Z","OK","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YvB2IzDJonnQ=","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8Y6CxEu/FuFk0=","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YFoVDpNISW54=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"7cebfe7d-d295-4757-8723-33214d9bde9c","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDWrp9RyrEnok=","2017-06-06T15:09Z","2017-06-08T16:00Z","2017-06-14T19:00Z","OK","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDBjhHwcQV+4w=","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDVORDB16Hc/Q=","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDg59OTfCFxXI=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"5bb22bce-438c-4f9c-bb06-3ee2eae6aeac","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCf9lHpfUtlkg=","2017-06-06T15:12Z","2017-06-08T16:00Z","2017-06-14T18:00Z","OK","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCRvApyhkmXTI=","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaClR7Celpm0No=","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCzTIRbw1iGig=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"8f6d0f9d-f50e-4f97-bd15-533812da202f","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/RByppRh4nc8=","2017-06-06T15:41Z","2017-06-08T16:00Z","2017-06-14T19:20Z","OK","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/J80x/o2I6Bk=","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/fi37utrE5lQ=","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/HZQ2V0gCGfo=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"03bbae5a-52b2-42e1-8fd1-5ce42e6c106b","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxYSqtpOQgn5E=","2017-06-06T15:42Z","2017-06-08T16:00Z","2017-06-14T18:00Z","OK","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxKqUZv8T4cOI=","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxicGrvZMizqw=","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxuR1sZUt717Q=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"106383c3-bd1c-406f-8239-3f187c0c519b","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTQ51SpDwliJE=","2017-06-06T15:43Z","2017-06-08T16:00Z","2017-06-14T18:00Z","OK","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTUFdZVc5qgVQ=","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTYhxPGA5WaF4=","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTtJeEzqcu/lc=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"1b8ddad4-16b6-43ce-82af-4813a95f8664","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHhYvHmy1htez+MX+VsYoX0w=","2017-06-07T14:52Z","2017-06-08T16:00Z","2017-06-14T19:35Z","OK","vOIarzMvGliaklg0KdNYHhYvHmy1hteznkXHXlzb3jg=","vOIarzMvGliaklg0KdNYHhYvHmy1htez7+A3HONPY8o1/RKyWLQCtw==","vOIarzMvGliaklg0KdNYHhYvHmy1htezQajUZvF4nWs=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"1e60cae4-a2c7-4144-a640-f197b5ad8a47","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlggtSAtpZokAazdbIV1gXuSaipiyRxuVpk=","2017-06-07T15:44Z","2017-06-08T16:00Z","2017-06-14T17:31Z","OK","vOIarzMvGlggtSAtpZokAazdbIV1gXuS4Nj32owI8js=","vOIarzMvGlggtSAtpZokAazdbIV1gXuS22dUSxEgAjs=","vOIarzMvGlggtSAtpZokAazdbIV1gXuSMU6HbHkWlAA=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"3912faf6-d44b-43a1-96fe-1c2f837e0683","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOy3ZD6elNJ5DA=","2017-06-07T15:46Z","2017-06-08T16:00Z","2017-06-14T17:39Z","OK","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOytKty4iT0Z7M=","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOyaNZNrkGD+4w=","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOyp1jrjzx0ysg=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"150adb8d-1d06-41cf-839c-babf305aae02","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2S/DZ1N1BBeM=","2017-06-07T15:47Z","2017-06-08T16:00Z","2017-06-14T19:20Z","OK","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2ocXug5bB/7Q=","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2Dr3Pr5g7imQ=","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa21dBQlTbHBEI=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"8ab75f31-1e44-4287-ac3c-be2168a40a7d","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGljqcaHti5RX4MbD/aC8cxeX0y7VDTdttVI=","2017-06-07T15:49Z","2017-06-08T16:00Z","2017-06-14T18:50Z","OK","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXSLVFhouyDtM=","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXJh6z5RYTFzw=","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXMlru7wqmK5c=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"1b82b71b-4fea-4616-823f-3f50d366920b","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khccNCOHiqvak=","2017-06-07T15:54Z","2017-06-08T16:00Z","2017-06-14T18:00Z","OK","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khspUD1urXUDM=","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khcLMnc+kr5VM=","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khB0ZiOxHvmcc=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"7f3c42cf-5ae3-4096-a28d-726f955e0d35","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFYo34UlxWR9w=","2017-06-07T15:55Z","2017-06-08T16:00Z","2017-06-14T19:15Z","OK","vOIarzMvGlgUL6X8nUTHVzoVORji2FLF0oOlzMSYwfE=","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFLNPHTf3d3X6NyGVNTGkvCg==","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFMJd8oj1Rpjg=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"f42dc9c0-c449-442b-afeb-b6cd0d644afa","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGliqgT8LShYclzhzbztLvcGmiYyWpzEv+Vs=","2017-06-07T15:59Z","2017-06-08T16:00Z","2017-06-14T18:00Z","OK","vOIarzMvGliqgT8LShYclzhzbztLvcGm47N5dKEW2ZQ=","vOIarzMvGliqgT8LShYclzhzbztLvcGmZapfKEcl6k0=","vOIarzMvGliqgT8LShYclzhzbztLvcGmNoYm+WSgRv4=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"d97aaccf-a28f-446a-bc08-e680988175fb","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=","2017-06-07T16:54Z","2017-06-08T16:00Z","2017-06-14T19:30Z","OK","vOIarzMvGliaklg0KdNYHoMZLjy5/S73D6EA+l0HB40=","vOIarzMvGliaklg0KdNYHoMZLjy5/S73ESk+zPvhRPqltmihyv1XuQ==","vOIarzMvGliaklg0KdNYHoMZLjy5/S73J9i15Cvy/Jg=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"7ba36dc9-259e-40d6-b26c-e8da050463c0","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMqDE0blr86UU=","2017-06-08T16:25Z","2017-06-08T17:00Z","2017-06-14T19:40Z","OK","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNXDJbFepKHI=","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNy9pAzrJh40=","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMFoxhMOywnKk=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"03015dbf-63d4-47f7-904d-7abb73b0477e","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=","2017-06-08T16:27Z","2017-06-08T17:00Z","2017-06-14T19:50Z","OK","vOIarzMvGliwbC+EobvpkTosJSgXlPFVHH/+IgWzpWY=","vOIarzMvGliwbC+EobvpkTosJSgXlPFVMAJePAEGG90=","vOIarzMvGliwbC+EobvpkTosJSgXlPFVYOLeBNnJbK0=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"227bdecc-5da5-47ef-8037-096be917807a","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=","2017-06-08T16:28Z","2017-06-08T17:00Z","2017-06-14T19:49Z","OK","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUxRNq8FIiTAo=","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkU/INAutMb3p0=","o8zDrSGfNRHXTwkNXPAdRAjPrJVp6LTtS+vSpO9tqxI=",NA,NA
"3abbf13b-a858-464e-b3f9-6427fd9cbd1e","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=","2017-05-15T07:00Z","2017-05-19T14:50Z","2017-05-22T22:51Z","OK","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtC1iFw2CRWC8o=","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCvQOLqSKok3oXoN9nWc0gSQ==","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCCzVKazLQdCA=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"ed75d0ba-d7a6-4e66-92d1-f70ff772e87f","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=","2017-05-15T13:00Z","2017-05-19T14:50Z","2017-05-22T23:09Z","OK","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikT65Bn9fQIkk=","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgik7KesawEQIZc=","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikqDF8X/EO1OU=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
"b5b215e9-d1e8-449c-927f-a5ed83ff930d","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewjwi9J3xqT8w=","2017-05-15T13:00Z","2017-05-19T14:50Z","2017-05-22T22:39Z","OK","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewXy1LA0twxng=","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ew1ijl6UPISFg=","8YsBtW+LzBbAWUjQ/Py/wXylj2i3a6ewnZLJFjFI2KE=","myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=","",NA
"cdcaae54-df61-4286-9776-11128f97c655","TALL_047.basePlot.cfc","D08","TALL","TALL_047","tower","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JRNiFpuGWGag=","2017-05-15T16:00Z","2017-05-19T14:50Z","2017-05-22T22:45Z","OK","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JUpbUd3k2+fU=","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0Jvn1AmvYHREXn4tknP4k5iQ==","8YsBtW+LzBaBNRgmmnlcAtcJtSFF5t0JIa9XUmX0gsw=","pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=","",NA
