"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,449031.5,449036.315,4433063.006,4433069.945,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"2",2,449026.027,449028.94,4433066.011,4433068.703,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"3",3,449029.014,449033.494,4433068.563,4433071.981,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"4",4,449044.524,449048.918,4433065.068,4433070.454,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"5",5,449004.003,449005.937,4433077.61,4433079.493,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"6",6,449026.211,449031.97,4433075.003,4433078.5,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"7",7,449009.093,449011.981,4433079.777,4433082.885,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"8",8,449028.114,449031.471,4433078.068,4433082.478,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"9",9,449045.014,449050.495,4433075.867,4433079.985,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"10",10,449001.109,449004.335,4433084.118,4433087.745,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"11",11,449023.621,449027.403,4433083.006,4433087.45,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"12",12,449030.009,449034.494,4433086.553,4433091.976,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"13",13,449019.011,449021.46,4433094.581,4433096.879,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"14",14,449002.814,449005.483,4433095.028,4433101.457,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"15",15,449032.098,449039.493,4433091.532,4433100.492,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"16",16,449035.631,449041.499,4433105.511,4433111.229,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"17",17,449025.58,449030.497,4433110.114,4433113.663,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"18",18,449033.054,449037.983,4433108.533,4433112.991,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"19",19,449027.551,449031.818,4433112.019,4433117.976,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"20",20,449032.041,449036.4,4433114.612,4433119.5,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"21",21,449013.518,449016.924,4433119.04,4433122.42,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"22",22,449009.522,449011.972,4433119.543,4433121.942,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"23",23,449016.532,449022.96,4433122.009,4433125.988,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"24",24,449032.553,449035.986,4433119.153,4433122.962,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"25",25,449002.568,449004.463,4433129.076,4433130.991,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"26",26,449019.141,449022.421,4433125.536,4433129.497,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"27",27,449006.093,449008.441,4433129.58,4433131.985,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"28",28,449025.041,449029.411,4433128.518,4433131.486,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"29",29,449029.626,449033.961,4433127.422,4433133.999,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"30",30,449024.06,449030.46,4433132.505,4433137.943,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"31",31,449010.563,449015.498,4433136.502,4433140,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"32",32,449004.547,449006.423,4433136.011,4433138.928,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"33",33,449019.502,449027.477,4433134.523,4433140.48,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"34",34,449015.547,449020.936,4433147.505,4433151.991,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"35",35,449003.501,449010.446,4433152.041,4433159.488,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"36",36,449007.04,449012.927,4433158.523,4433164.479,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"37",37,449000.005,449006.997,4433164.103,4433172.988,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"38",38,449000.006,449003.461,4433175.527,4433179.973,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"39",39,449005.633,449012.986,4433201.008,4433206.901,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"40",40,449000.004,449002.998,4433201.101,4433207.414,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"41",41,449016.526,449021.477,4433200.025,4433203.813,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"42",42,449005.576,449011.996,4433196.511,4433200.88,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"43",43,449011.555,449015.954,4433192.516,4433198.469,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
"44",44,449015.067,449019.998,4433187.019,4433192.997,"Silva","NEON_D13_NIWO_DP1_449000_4433000_classified_point_cloud.laz","2018_NIWO_2_449000_4433000_image.tif","Tree",1,449000,449999.999,4433000,4433999.999
